,prod_id,ages,piece_count,set_name,prod_desc,prod_long_desc,theme_name,country,list_price,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
25,41599,10+,-0.4342504665769267,Wonder Woman™,Stand tall with LEGO® BrickHeadz Wonder Woman™!,"This Wonder Woman™ LEGO® BrickHeadz construction character is fun to build using colorful LEGO bricks that recreate all of her iconic details, including flowing black hair, headdress and gauntlets. She also has a detachable sword and shield in her hands, and stands on a buildable collector's baseplate with BrickHeadz icon for easy display. Add some Amazonian Warrior power to your home, office or anywhere you like.
Buildable Wonder Woman™ LEGO® BrickHeadz construction character features authentic details from the blockbuster Justice League movie, including BrickHeadz eyes, headdress and gauntlets, plus a detachable sword and shield.
Each LEGO® BrickHeadz construction character comes with its own buildable collector's baseplate featuring the BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other super heroes from the blockbuster Justice League movie, and many more from your favorite films, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
This popular construction character is suitable for ages 10+.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.31474340339958207,0.39035058901409647,Easy,0.990696524039318,1.24451490201063
26,41598,10+,-0.45951602313047785,The Flash™,Live life in the fast lane with LEGO® BrickHeadz The Flash™!,"The Flash™ LEGO® BrickHeadz construction character is fun to build using colorful LEGO bricks that recreate all of his iconic details, including buildable golden ear wings and lightning chest logo. He also stands on a buildable collector’s baseplate with BrickHeadz icon for easy display in your home, office or anywhere you like.
Buildable The Flash™ LEGO® BrickHeadz construction character features authentic details from the blockbuster Justice League movie, including BrickHeadz eyes, buildable golden ear wings and a lightning chest logo.
Each LEGO® BrickHeadz construction character comes with its own buildable collector's baseplate featuring the BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other super heroes from the blockbuster Justice League movie, and many more from your favorite films, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
This cool construction character is suitable for ages 10+.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.3706016344719826,-2.9209036578779735,Very Easy,-1.0820738528916984,-1.9745687132700538
27,41603,10+,-0.44989104920531553,Kylo Ren™,Summon the dark side with a LEGO® BrickHeadz construction character featuring Kylo Ren™!,"This LEGO® BrickHeadz construction character featuring Kylo Ren™ is fun to build using LEGO bricks that recreate all of his iconic details from the blockbuster Star Wars: The Last Jedi movie, including decorated torso and belt. He also has a detachable Lightsaber and stands on a buildable collector's baseplate with BrickHeadz icon for easy display in your home, office or any galaxy you choose.
Buildable LEGO® BrickHeadz construction character featuring Kylo Ren™ has authentic details from the blockbuster Star Wars: The Last Jedi movie, including iconic robe and detachable cross-guard Lightsaber.
Each LEGO® BrickHeadz construction character comes with its own buildable collector's baseplate featuring the BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters, including 41602 Rey, and many more of your favorite Star Wars characters.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.31474340339958207,-0.13247902891623026,Easy,0.990696524039318,0.9226065404825614
28,41602,10+,-0.46312538835241374,Rey,Feel the Force with a LEGO® BrickHeadz construction character featuring Rey!,"This LEGO® BrickHeadz construction character featuring Rey is fun to build using colorful LEGO bricks that recreate all of her iconic details from the blockbuster Star Wars: The Last Jedi movie, including decorated torso and belt. She also has a detachable Lightsaber and stands on a buildable collector's baseplate with BrickHeadz icon for easy display in your home, office or anywhere you like.
Buildable LEGO® BrickHeadz construction character featuring Rey has authentic details from the blockbuster Star Wars: The Last Jedi movie, including iconic costume and a detachable Lightsaber.
Each LEGO® BrickHeadz construction character comes with its own buildable collector's baseplate featuring the BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other characters from the Star Wars movie saga, including 41603 Kylo Ren™, and many more of your favorite Star Wars characters.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.3706016344719826,0.21607404970398805,Easy,0.990696524039318,0.4397439981904592
29,41600,10+,-0.44387544050208905,Aquaman™,Dive in with LEGO® BrickHeadz Aquaman™!,"This Aquaman™ LEGO® BrickHeadz construction character is fun to build using colorful LEGO bricks that recreate all of his iconic details, including flowing beard and hair, scale-like armor and buckle. He also has a detachable trident and stands on a buildable collector's baseplate with BrickHeadz icon for easy display. Add a splash of Justice League excitement in your home, office or anywhere you like.
Buildable Aquaman™ LEGO® BrickHeadz construction character features authentic details from the blockbuster Justice League movie, including BrickHeadz eyes, buildable hair, buckle and a detachable trident.
Each LEGO® BrickHeadz construction character comes with its own buildable collector's baseplate featuring the BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other super heroes from the 2017 blockbuster movie Justice League, and many more from your favorite films, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
This fun construction character is suitable for ages 10+.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.42645986554438303,-5.883604826149827,Very Easy,-1.0820738528916984,-1.9745687132700538
30,41601,10+,-0.476359727499512,Cyborg™,Get an upgrade with LEGO® BrickHeadz Cyborg™,"This Cyborg™ LEGO® BrickHeadz construction character is fun to build using colorful LEGO bricks that recreate all of his iconic details, including a cybernetic face mask with an infrared eye and body armor. He also has a cannon arm and stands on a buildable collector's baseplate with BrickHeadz icon for easy display. Have a blast in your home, office or anywhere you like.
Buildable Cyborg™ LEGO® BrickHeadz construction character features authentic details from the blockbuster Justice League movie, including an infrared eye, cybernetic face mask, silver body armor and a cannon arm with translucent-blue energy bolt.
Each LEGO® BrickHeadz construction character comes with its own buildable collector's baseplate featuring the BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other super heroes from the blockbuster Justice League movie, and many more from your favorite films, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
This cool construction character is suitable for ages 10+.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.3985307500081828,-1.5266913433971019,Easy,0.990696524039318,-0.3650269056297118
31,41611,10+,-0.3175476577343332,Marty McFly & Doc Brown,Travel back to the future with LEGO® BrickHeadz™ Marty McFly and Doc Brown!,"These LEGO® BrickHeadz™ 41611 Marty McFly and Doc Brown construction characters are fun to build using colorful LEGO bricks that recreate all their iconic details from the blockbuster Back to the Future movie, including the maverick scientist’s white overalls and the time-traveling teenager's red puffer vest. Doc also has a detachable DeLorean time machine controller, while Marty comes with a detachable camcorder. Each character stands on a buildable collector's baseplate with BrickHeadz icon for easy display in your home, office or anywhere—at any time—you like.
Buildable Marty McFly and Doc Brown LEGO® BrickHeadz™ construction characters feature BrickHeadz eyes and authentic details from the blockbuster Back to the Future movie, including iconic outfits, a detachable DeLorean time machine controller and a camcorder.
Each LEGO® BrickHeadz™ construction character comes with its own buildable collector's baseplate.
Have fun growing your LEGO® BrickHeadz™ collection with other classic characters from your favorite movies, TV series, games and comics.
Mash up your LEGO® BrickHeadz™ construction characters to create supercool hybrids or your own amazing characters.
Back to the Future toys each stand over 2” (7cm) tall without baseplate.",BrickHeadz,US,$19.99,-0.42645986554438303,-2.398074039947647,Easy,0.990696524039318,1.24451490201063
32,41610,10+,-0.35484443169433727,Tactical Batman™ & Superman™,Join the Justice League™ with LEGO® BrickHeadz™ Tactical Batman™ and Superman™!,"These LEGO® BrickHeadz™ 41610 Tactical Batman™ and Superman™ construction characters are fun to build using colorful LEGO bricks that recreate all their iconic details from the blockbuster Justice League™ movie, including Super Hero costumes and capes. Each stands on a buildable collector's baseplate with BrickHeadz icon for easy display in your home, office or anywhere you like.
Buildable LEGO® BrickHeadz™ construction characters featuring Tactical Batman™ and Superman™ have BrickHeadz eyes and authentic details from the blockbuster Justice League™ movie, including iconic Super Hero costumes.
Each LEGO® BrickHeadz™ construction character comes with its own buildable collector's baseplate.
Have fun growing your LEGO® BrickHeadz™ collection with other classic characters from your favorite movies, TV series, games and comics.
Mash up your LEGO® BrickHeadz™ construction characters to create super-cool hybrids or your own amazing characters.
Each character stands over 2” (7cm) tall without baseplate.
Baseplates measure over 1” (4cm) square.",BrickHeadz,US,$19.99,-0.2868142878633818,0.21607404970398805,unknown,0.16158837326691067,0.11783563666239048
33,40271,10+,-0.45470353616789666,Easter Bunny,Hop to it with a LEGO® BrickHeadz™ Easter Bunny!,"Hunt for eggs with this fun LEGO® BrickHeadz™ Easter Bunny construction character. Check out its cute cheeks and enormous movable ears. This perfect seasonal gift also comes with a detachable carrot and bucket, plus 2 Easter eggs and flowers, and stands on a buildable collector's baseplate with a seasonal calendar and BrickHeadz logo for easy display in the home, office or anywhere they like.
Buildable LEGO® BrickHeadz™ Easter Bunny construction character features decorated eyes, movable ears and a detachable carrot and bucket.
Also includes 2 buildable Easter eggs and flowers.
Each LEGO® BrickHeadz™ construction character comes with its own buildable collector's baseplate featuring a seasonal calendar and BrickHeadz logo.
Have fun growing your LEGO® BrickHeadz™ collection with other characters from your favorite films, TV series, games and comics.
Mash up your LEGO® BrickHeadz™ construction characters to create supercool hybrids or your own amazing characters.
Stands over 4” (12cm) tall without baseplate.
Baseplate measures over 4” (12cm) wide and 1” (5cm) deep.",BrickHeadz,US,$9.99,-0.3426725189357823,-4.140839433048737,Easy,0.990696524039318,0.4397439981904592
34,41487,10+,-0.4835784579433837,Lloyd,Unleash your true ninja spirit with LEGO® BrickHeadz Lloyd!,"This Lloyd LEGO® BrickHeadz construction character is fun to build using colorful LEGO bricks that recreate all of his iconic details, including ninja outfit with headband and belt. He also has a detachable katana sword and stands on a buildable collector’s baseplate with BrickHeadz icon for easy display in your home, office or anywhere you like.
Buildable Lloyd LEGO® BrickHeadz construction character features BrickHeadz eyes and has authentic details from the blockbuster THE LEGO NINJAGO® MOVIE™, including green and black ninja outfit with headband and belt, plus a detachable katana.
Each LEGO® BrickHeadz construction character comes with its own buildable collector's baseplate featuring the BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters, including 41488 Master Wu, from your favorite movies, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
This popular construction character is suitable for ages 10+.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.2588851723271816,-0.655308646846557,Easy,0.990696524039318,0.7616523597185278
35,41488,10+,-0.4992190405717726,Master Wu,Learn the way of the ninja with LEGO® BrickHeadz Master Wu!,"This Master Wu LEGO® BrickHeadz construction character is fun to build using colorful LEGO bricks that recreate all of his iconic details, including white kimono, buildable golden hat and flowing beard. He also has a detachable staff and stands on a buildable collector’s baseplate with BrickHeadz icon for easy display in your home, office or anywhere you like.
Buildable Master Wu LEGO® BrickHeadz construction character features BrickHeadz eyes and authentic details from THE LEGO NINJAGO® MOVIE™, including buildable golden hat and long beard, plus a detachable staff.
Each LEGO® BrickHeadz construction character comes with its own buildable collector's baseplate featuring the BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters, including 41487 Lloyd, from your favorite movies, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
This fun construction character is suitable for ages 10+.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.31474340339958207,-2.0495209613274286,Very Easy,-0.25296570211929115,-0.3650269056297118
36,41594,10+,-0.46432851009305903,Captain Armando Salazar,Lead a LEGO® BrickHeadz ghost crew featuring Disney’s Captain Armando Salazar!,"New for March 2017, LEGO® BrickHeadz construction characters bring you a brand new way to collect, build and display iconic characters from your favorite movies, TV series, games and comics. This BrickHeadz construction character featuring Captain Armando Salazar is fun to build using LEGO System bricks that recreate all of his iconic details, including buildable hair and decorated waistcoat and buttons. He also has a buildable and detachable cutlass in hand and stands on a baseplate with series number and BrickHeadz icon for easy display. Add some Disney Pirates of the Caribbean: Dead Men Tell No Tales swashbuckling action to your home, office or anywhere you like.
Buildable LEGO® BrickHeadz construction character Captain Armando Salazar features authentic details from Disney Pirates of the Caribbean: Dead Men Tell No Tales, BrickHeadz eyes, buildable and detachable cutlass, plus a display baseplate.
Each LEGO® BrickHeadz construction character comes with its own buildable collector’s baseplate, featuring series number and BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters, including 41593 Captain Jack Sparrow, from your favorite movies, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.2868142878633818,-1.8752444220173203,Very Easy,0.990696524039318,0.7616523597185278
37,41486,10+,-0.4535004144272514,Captain Phasma™,Lead the First Order with a LEGO® BrickHeadz construction character featuring Captain Phasma™,"This LEGO® BrickHeadz construction character featuring Captain Phasma™ is fun to build using colorful LEGO bricks that recreate all of her iconic details from the blockbuster Star Wars: The Force Awakens movie, including Stormtrooper armor, helmet and a buildable cape. She also has a detachable blaster pistol and stands on a buildable collector’s baseplate with BrickHeadz icon for easy display in your home, office or anywhere you like.
Buildable LEGO® BrickHeadz construction character featuring Captain Phasma™ has authentic details from the blockbuster Star Wars: The Force Awakens movie, including iconic First Order Stormtrooper armor and helmet, buildable cape and a detachable blaster pistol.
Each LEGO® BrickHeadz construction character comes with its own buildable collector's baseplate.
Have fun growing your LEGO® BrickHeadz collection with other characters from the blockbuster Star Wars saga, and many more from your favorite Star Wars films, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
This cool construction character is suitable for ages 10+.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.3706016344719826,-1.5266913433971019,Very Easy,0.3688654109600134,0.7616523597185278
38,41585,10+,-0.496812797090482,Batman™,Celebrate THE LEGO® BATMAN MOVIE with a LEGO BrickHeadz Batman!,"New for March 2017, LEGO® BrickHeadz construction characters bring you a brand new way to collect, build and display iconic characters from your favorite movies, TV series, games and comics. This Batman™ BrickHeadz construction character is fun to build using colorful LEGO System bricks that recreate all of his iconic details, including his Batsuit with icon and utility belt decoration, plus a Batarang. He also stands on a buildable baseplate with series number and BrickHeadz icon for easy display, so you can bring the Caped Crusader to any room or office.
Buildable Batman™ LEGO® BrickHeadz construction character features colorful and authentic detailing, glow-in-the-dark BrickHeadz eyes, plus a display baseplate.
Each LEGO® BrickHeadz construction character comes with its own buildable collector’s baseplate featuring series number and BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters from your favorite movies, TV series, games and comics, including 41586 Batgirl™, 41587 Robin™ and 41588 The Joker™ from THE LEGO BATMAN MOVIE.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.14716871018238062,-1.0038617254667752,Very Easy,0.783419486346217,0.7616523597185278
39,41590,10+,-0.4907971883872555,Iron Man,Stand your ground with your own LEGO® BrickHeadz Iron Man!,"New for March 2017, LEGO® BrickHeadz construction characters are a brand new way to collect, build and display iconic characters from your favorite movies, TV series, games and comics. This Iron Man BrickHeadz construction character is fun to build using colorful LEGO System bricks that recreate all of his iconic details, including red and yellow suit of armor decoration. He also stands on a buildable baseplate with series number and BrickHeadz icon for easy display, so you can add a touch of Iron Man mightiness to any room or office.
Buildable Iron Man LEGO® BrickHeadz construction character features colorful and authentic detailing, BrickHeadz eyes, plus a display baseplate.
Each LEGO® BrickHeadz construction character comes with its own buildable collector’s baseplate featuring series number and BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters, including 41589 Captain America, 41591 Black Widow and 41592 The Hulk, from your favorite movies, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.23095605679098136,-0.655308646846557,Easy,0.783419486346217,0.27878981742642556
40,41593,10+,-0.4751566057588667,Captain Jack Sparrow,Treasure your own LEGO® BrickHeadz construction character featuring Disney’s Captain Jack Sparrow!,"New for March 2017, LEGO® BrickHeadz construction characters bring you a brand new way to collect, build and display iconic characters from your favorite movies, TV series, games and comics. From Disney Pirates of the Caribbean: Dead Men Tell No Tales comes this BrickHeadz construction character featuring Captain Jack Sparrow, which is fun to build using colorful LEGO System bricks that recreate all of his iconic details, including a belt, headband and long flowing hair. He also has a buildable and detachable cutlass in hand and stands on a baseplate with series number and BrickHeadz icon for easy display. Bring a dram of swashbuckling pirate adventure to your home, office or anywhere you like.
Build Captain Jack Sparrow, as seen in Disney Pirates of the Caribbean: Dead Men Tell No Tales, with this LEGO® BrickHeadz construction character featuring colorful and authentic detailing, BrickHeadz eyes, buildable and detachable cutlass, plus a display baseplate.
Each LEGO® BrickHeadz construction character comes with its own buildable collector’s baseplate, featuring series number and BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters, including 41594 Captain Armando Salazar, from your favorite movies, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.2030269412547811,-1.3524148040869928,Easy,0.5761424486531144,0.6006981789544927
41,41592,10+,-0.4944065536091914,The Hulk,Have a smashing time with LEGO® BrickHeadz The Hulk!,"New for March 2017, LEGO® BrickHeadz construction characters bring you a brand new way to collect, build and display iconic characters from your favorite movies, TV series, games and comics. This larger-than-life Hulk BrickHeadz construction character is fun to build using colorful LEGO System bricks that recreate all of his iconic details, including buildable fists and hair, plus decorated muscles. Flex your new BrickHeadz muscles in your home, office or anywhere you like.
Buildable Hulk LEGO® BrickHeadz construction character features colorful and authentic detailing, BrickHeadz eyes, buildable fists and hair, plus decorated muscles, plus a display baseplate.
Each LEGO® BrickHeadz construction character comes with its own buildable collector’s baseplate, featuring series number and BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters, including 41589 Captain America, 41590 Iron Man and 41591 Black Widow, from your favorite movies, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.23095605679098136,-0.8295851861566661,Easy,0.16158837326691067,-0.2040727248656782
42,41595,10+,-0.43906295353950786,Belle,Add some Disney fairytale romance with a LEGO® BrickHeadz construction character featuring Belle!,"New for March 2017, LEGO® BrickHeadz construction characters bring you a brand new way to collect, build and display iconic characters from your favorite movies, TV series, games and comics. This beautiful BrickHeadz construction character featuring Belle is fun to build using colorful LEGO System bricks that recreate all of her iconic details from the classic Disney animation Beauty and the Beast, including buildable flowing hair with a ribbon and earrings. She also has a buildable rose in hand and stands on a baseplate with series number and BrickHeadz icon. Add some fairytale romance to your home, office or anywhere you like.
Buildable LEGO® BrickHeadz construction character featuring Belle has colorful and authentic detailing from the classic Disney animation Beauty and the Beast, BrickHeadz eyes, buildable and detachable rose, plus a display baseplate.
Each LEGO® BrickHeadz construction character comes with its own buildable collector’s baseplate, featuring series number and BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters, including 41596 Beast, from your favorite movies, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.17509782571858087,-0.30675556822633865,Easy,0.5761424486531144,0.7616523597185278
43,41596,10+,-0.4667347535743496,Beast,Bring a classic Disney tale to life with a LEGO® BrickHeadz construction character featuring Beast!,"New for March 2017, LEGO® BrickHeadz construction characters bring you a brand new way to collect, build and display iconic characters from your favorite movies, TV series, games and comics. This BrickHeadz construction character featuring Beast is fun to build using colorful LEGO System bricks that recreate all of his iconic details, including decorated waistcoat outfit and buildable mane and horns, as seen in the classic Disney animation Beauty and the Beast. He also stands on a baseplate with special design for easy display.
Buildable LEGO® BrickHeadz construction character featuring Beast has colorful and authentic detailing from the classic Disney animation Beauty and the Beast, BrickHeadz eyes, plus a display baseplate.
Each LEGO® BrickHeadz construction character comes with its own buildable collector’s baseplate, featuring series number and BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters, including 41595 Belle, from your favorite movies, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.3985307500081828,1.087456746254533,Average,0.990696524039318,1.24451490201063
44,41588,10+,-0.42462549265176436,The Joker™,Show off the evil trickster with LEGO® BrickHeadz The Joker™!,"New for March 2017, LEGO® BrickHeadz construction characters bring you a brand new way to collect, build and display iconic characters from your favorite movies, TV series, games and comics. This The Joker™ BrickHeadz construction character is fun to build using LEGO System bricks that recreate all of his iconic details from THE LEGO BATMAN MOVIE, including BrickHeadz eyes, buildable white face, green hair and outfit. Display Batman’s enigmatic archenemy in your home, office or anywhere you like.
Buildable The Joker™ LEGO® BrickHeadz construction character features authentic detailing, BrickHeadz eyes, buildable green hair and outfit from THE LEGO BATMAN MOVIE, plus a display baseplate.
Each LEGO® BrickHeadz construction character comes with its own buildable collector’s baseplate, featuring series number and BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters from your favorite movies, TV series, games and comics, including 41585 Batman™, 41586 Batgirl™ and 41587 Robin™ from THE LEGO BATMAN MOVIE.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.11923959464618039,-1.8752444220173203,Easy,0.5761424486531144,0.7616523597185278
45,41591,10+,-0.4342504665769267,Black Widow,Recruit your own elite agent with LEGO® BrickHeadz Black Widow!,"New for March 2017, LEGO® BrickHeadz construction characters bring you a brand new way to collect, build and display iconic characters from your favorite movies, TV series, games and comics. This Black Widow BrickHeadz construction character is fun to build using LEGO System bricks that recreate all of her iconic details, including black costume with belt and red buckle decoration, and buildable iconic hair! She also comes with two detachable batons and stands on a baseplate with series number and BrickHeadz icon for easy display. Whatever the assignment, you will be glad to have this Russian femme fatale fighting on your side.
Buildable Black Widow LEGO® BrickHeadz construction character features authentic detailing, BrickHeadz eyes, buildable hair and two detachable batons, plus a display baseplate.
Each LEGO® BrickHeadz construction character comes with its own buildable collector’s baseplate, featuring series number and BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters, including 41589 Captain America, 41590 Iron Man and 41592 The Hulk, from your favorite movies, TV series, games and comics.
Mash up your LEGO® BrickHeadz construction character to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.3426725189357823,-1.5266913433971019,Easy,0.5761424486531144,0.9226065404825614
46,41587,10+,-0.484781579684029,Robin™,Showcase the Boy Wonder with LEGO® BrickHeadz Robin™!,"New for March 2017, LEGO® BrickHeadz construction characters bring you a brand new way to collect, build and display iconic characters from your favorite movies, TV series, games and comics. This Robin™ BrickHeadz construction character is fun to build using colorful LEGO System bricks that recreate all of his iconic details, including icon and outfit. Proudly display Batman’s junior counterpart in your home, office or anywhere you like.
Buildable Robin™ LEGO® BrickHeadz construction character features colorful and authentic detailing, BrickHeadz eyes and iconic outfit with icon, plus a display baseplate.
Each LEGO® BrickHeadz construction character comes with its own buildable collector’s baseplate, featuring series number and BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters from your favorite movies, TV series, games and comics, including 41585 Batman™, 41586 Batgirl™ and 41588 The Joker™ from THE LEGO BATMAN MOVIE.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.17509782571858087,-0.13247902891623026,Very Easy,0.5761424486531144,1.0835607212465965
47,41586,10+,-0.4871878231653196,Batgirl™,Channel Batgirl™ with your own LEGO® BrickHeadz version!,"New for March 2017, LEGO® BrickHeadz construction characters bring you a brand new way to collect, build and display iconic characters from your favorite movies, TV series, games and comics. This Batgirl™ BrickHeadz construction character is fun to build using LEGO System bricks that recreate all of her iconic details, including her Batgirl icon and a yellow Batarang. She also stands on a buildable baseplate with series number and BrickHeadz icon for easy display. Whatever the mission, Batgirl will not let you down.
Buildable Batgirl™ LEGO® BrickHeadz construction character features authentic detailing, uniquely decorated BrickHeadz eyes, a yellow Batarang, plus a display baseplate.
Each LEGO® BrickHeadz construction character comes with its own buildable collector’s baseplate, featuring series number and BrickHeadz icon.
Have fun growing your LEGO® BrickHeadz collection with other classic characters from your favorite movies, TV series, games and comics, including 41585 Batman™, 41587 Robin™ and 41588 The Joker™ from THE LEGO BATMAN movie.
Mash up your LEGO® BrickHeadz construction characters to create supercool hybrids or your own amazing characters.
Stands over 2” (7cm) tall without baseplate.
Baseplate measures over 1” (4cm) square and under 1” (1cm) high.",BrickHeadz,US,$9.99,-0.2030269412547811,-1.5266913433971019,Easy,-0.4602427398123939,0.6006981789544927
